DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Sample/Labslip ID,Collector (Labslip),Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
918,DNR_STORET,CALCIUM TOTAL RECOVERABLE,28.1,MG/L,,,02/27/2019 15:36,03/05/2019 10:25,,20 Feet,113133790,433206005,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",EPA 200.7,,,0.1,,0.3,,10051674,182660387,,PSNT06 022719,PSNT06 022719,CSLS,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,43.98104,-89.54893,43.98104,-89.54893,02/28/2019,04/16/2019,10051674,PSNT06 Monitoring Well,NA,,WELL,Mecan River,Marquette,Upper Fox,WQ030
921,DNR_STORET,MAGNESIUM TOTAL RECOVERABLE,14.7,MG/L,,,02/27/2019 15:36,03/05/2019 10:25,,20 Feet,113133790,433206005,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",EPA 200.7,,,0.1,,0.3,,10051674,182660387,,PSNT06 022719,PSNT06 022719,CSLS,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,43.98104,-89.54893,43.98104,-89.54893,02/28/2019,04/16/2019,10051674,PSNT06 Monitoring Well,NA,,WELL,Mecan River,Marquette,Upper Fox,WQ030
899,DNR_STORET,HARDNESS TOTAL RECOVERABLE CALCULATION,131,MG/L,,,02/27/2019 15:36,03/05/2019 10:25,,20 Feet,113133790,433206005,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",EPA 200.7,,,0.66,,2,,10051674,182660387,,PSNT06 022719,PSNT06 022719,CSLS,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,43.98104,-89.54893,43.98104,-89.54893,02/28/2019,04/16/2019,10051674,PSNT06 Monitoring Well,NA,,WELL,Mecan River,Marquette,Upper Fox,WQ030
980,DNR_STORET,IRON TOTAL RECOVERABLE,0.206,MG/L,,,02/27/2019 15:36,03/05/2019 10:25,,20 Feet,113133790,433206005,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",EPA 200.7,,,0.1,,0.3,,10051674,182660387,,PSNT06 022719,PSNT06 022719,CSLS,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,43.98104,-89.54893,43.98104,-89.54893,02/28/2019,04/16/2019,10051674,PSNT06 Monitoring Well,NA,,WELL,Mecan River,Marquette,Upper Fox,WQ030
1123,DNR_STORET,"MANGANESE, TOTAL RECOVERABLE",23.2,ug/L,,,02/27/2019 15:36,03/05/2019 10:25,,20 Feet,113133790,433206005,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",EPA 200.7,,,1,,3,,10051674,182660387,,PSNT06 022719,PSNT06 022719,CSLS,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,43.98104,-89.54893,43.98104,-89.54893,02/28/2019,04/16/2019,10051674,PSNT06 Monitoring Well,NA,,WELL,Mecan River,Marquette,Upper Fox,WQ030
50245,DNR_STORET,POTASSIUM TOTAL RECOVERABLE,1.47,MG/L,,,02/27/2019 15:36,03/05/2019 10:25,,20 Feet,113133790,433206005,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",EPA 200.7,,,0.1,,0.3,,10051674,182660387,,PSNT06 022719,PSNT06 022719,CSLS,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,43.98104,-89.54893,43.98104,-89.54893,02/28/2019,04/16/2019,10051674,PSNT06 Monitoring Well,NA,,WELL,Mecan River,Marquette,Upper Fox,WQ030
923,DNR_STORET,SODIUM TOTAL RECOVERABLE,69.5,MG/L,,,02/27/2019 15:36,03/05/2019 10:25,,20 Feet,113133790,433206005,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",EPA 200.7,,,0.1,,0.3,,10051674,182660387,,PSNT06 022719,PSNT06 022719,CSLS,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,43.98104,-89.54893,43.98104,-89.54893,02/28/2019,04/16/2019,10051674,PSNT06 Monitoring Well,NA,,WELL,Mecan River,Marquette,Upper Fox,WQ030
665,DNR_STORET,PHOSPHORUS TOTAL,0.0271,MG/L,,,02/27/2019 15:36,03/13/2019 9:29,,20 Feet,113133790,433206005,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",EPA 365.1,,,0.008,,0.027,,10051674,182660387,,PSNT06 022719,PSNT06 022719,CSLS,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT06 MONITORING WELL,43.98104,-89.54893,43.98104,-89.54893,02/28/2019,04/16/2019,10051674,PSNT06 Monitoring Well,NA,,WELL,Mecan River,Marquette,Upper Fox,WQ030
49701,DNR_STORET,SECCHI DEPTH - FEET,10.2,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,YES,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
90003,SWIMS,WATER LEVEL (VISUAL),HIGH,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
90001,SWIMS,WATER COLOR (VISUAL),GREEN,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
32,DNR_STORET,CLOUD COVER,10,%,,,04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
20,DNR_STORET,AMBIENT AIR TEMPERATURE - FIELD,70,DEGREES F,,,04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
35,DNR_STORET,WIND VELOCITY (MILES PER HOUR),5,MPH,,,04/24/2019 12:57,04/24/2019 12:57,,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,14.79,DEGREES C,,,04/24/2019 12:57,04/24/2019 12:57,0 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.12,MG/L,,,04/24/2019 12:57,04/24/2019 12:57,0 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.76,SU,,,04/24/2019 12:57,04/24/2019 12:57,0 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,318.5,UMHOS/CM,,,04/24/2019 12:57,04/24/2019 12:57,0 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.74,DEGREES C,,,04/24/2019 12:57,04/24/2019 12:57,.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.52,MG/L,,,04/24/2019 12:57,04/24/2019 12:57,.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.93,SU,,,04/24/2019 12:57,04/24/2019 12:57,.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,324.7,UMHOS/CM,,,04/24/2019 12:57,04/24/2019 12:57,.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.33,DEGREES C,,,04/24/2019 12:57,04/24/2019 12:57,1 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.7,MG/L,,,04/24/2019 12:57,04/24/2019 12:57,1 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,7.97,SU,,,04/24/2019 12:57,04/24/2019 12:57,1 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,325.3,UMHOS/CM,,,04/24/2019 12:57,04/24/2019 12:57,1 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,12.64,DEGREES C,,,04/24/2019 12:57,04/24/2019 12:57,1.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.94,MG/L,,,04/24/2019 12:57,04/24/2019 12:57,1.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8,SU,,,04/24/2019 12:57,04/24/2019 12:57,1.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,372,UMHOS/CM,,,04/24/2019 12:57,04/24/2019 12:57,1.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,11.55,DEGREES C,,,04/24/2019 12:57,04/24/2019 12:57,2 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,12.33,MG/L,,,04/24/2019 12:57,04/24/2019 12:57,2 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.05,SU,,,04/24/2019 12:57,04/24/2019 12:57,2 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,323.8,UMHOS/CM,,,04/24/2019 12:57,04/24/2019 12:57,2 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,10.69,DEGREES C,,,04/24/2019 12:57,04/24/2019 12:57,2.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,11.96,MG/L,,,04/24/2019 12:57,04/24/2019 12:57,2.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,8.03,SU,,,04/24/2019 12:57,04/24/2019 12:57,2.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,325.1,UMHOS/CM,,,04/24/2019 12:57,04/24/2019 12:57,2.5 Meters,,,,,,,,,,,,10050786,,,,,,,,0,0,44.20713,-89.47346,,,10050786,Plainfield Lake - Deep Hole,1012500,Plainfield Lake,LAKE-DEEPEST SPOT,,NA,,
49701,DNR_STORET,SECCHI DEPTH - FEET,8.2,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,YES,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90003,SWIMS,WATER LEVEL (VISUAL),HIGH,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90001,SWIMS,WATER COLOR (VISUAL),BROWN,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
32,DNR_STORET,CLOUD COVER,15,%,,,04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
20,DNR_STORET,AMBIENT AIR TEMPERATURE - FIELD,70,DEGREES F,,,04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
35,DNR_STORET,WIND VELOCITY (MILES PER HOUR),5,MPH,,,04/24/2019 13:57,04/24/2019 13:57,,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.63,DEGREES C,,,04/24/2019 13:57,04/24/2019 13:57,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.7,MG/L,,,04/24/2019 13:57,04/24/2019 13:57,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,5.84,SU,,,04/24/2019 13:57,04/24/2019 13:57,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,95.4,UMHOS/CM,,,04/24/2019 13:57,04/24/2019 13:57,0 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.8,DEGREES C,,,04/24/2019 13:57,04/24/2019 13:57,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.67,MG/L,,,04/24/2019 13:57,04/24/2019 13:57,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,5.94,SU,,,04/24/2019 13:57,04/24/2019 13:57,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,95.4,UMHOS/CM,,,04/24/2019 13:57,04/24/2019 13:57,.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.4,DEGREES C,,,04/24/2019 13:57,04/24/2019 13:57,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.77,MG/L,,,04/24/2019 13:57,04/24/2019 13:57,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,6.05,SU,,,04/24/2019 13:57,04/24/2019 13:57,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,95.2,UMHOS/CM,,,04/24/2019 13:57,04/24/2019 13:57,1 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,13.1,DEGREES C,,,04/24/2019 13:57,04/24/2019 13:57,1.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.85,MG/L,,,04/24/2019 13:57,04/24/2019 13:57,1.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,6.19,SU,,,04/24/2019 13:57,04/24/2019 13:57,1.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,95.4,UMHOS/CM,,,04/24/2019 13:57,04/24/2019 13:57,1.5 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
10,DNR_STORET,TEMPERATURE FIELD,12.92,DEGREES C,,,04/24/2019 13:57,04/24/2019 13:57,2 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
300,DNR_STORET,DISSOLVED OXYGEN FIELD,10.84,MG/L,,,04/24/2019 13:57,04/24/2019 13:57,2 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
400,DNR_STORET,PH FIELD,6.3,SU,,,04/24/2019 13:57,04/24/2019 13:57,2 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
94,DNR_STORET,CONDUCTIVITY FIELD,95.2,UMHOS/CM,,,04/24/2019 13:57,04/24/2019 13:57,2 Meters,,,,,,,,,,,,703032,,,,,,,,0,0,44.20666,-89.45473,,,703032,Long Lake (2009e17) Plainfield - Deep Hole,1000800,Long Lake,LAKE-DEEPEST SPOT,,NA,,
49701,DNR_STORET,SECCHI DEPTH - FEET,21.3,FEET,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 15:41,04/24/2019 15:41,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
99420,DNR_STORET,SECCHI DEPTH HIT BOTTOM,NO,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 15:41,04/24/2019 15:41,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90003,SWIMS,WATER LEVEL (VISUAL),HIGH,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 15:41,04/24/2019 15:41,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90000,SWIMS,WATER COLUMN APPEARANCE,CLEAR,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 15:41,04/24/2019 15:41,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90001,SWIMS,WATER COLOR (VISUAL),GREEN,,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 15:41,04/24/2019 15:41,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
90002,SWIMS,USER PERCEPTION OF WATER QUALITY,"1-Beautiful, could not be nicer",,,"CLMN - Secchi, Color, Clarity, Perception, Lake Level 1986",04/24/2019 15:41,04/24/2019 15:41,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
32,DNR_STORET,CLOUD COVER,45,%,,,04/24/2019 15:41,04/24/2019 15:41,,,,,,,,,,,,,703057,,,,,,,,0,0,43.98528,-89.55251,,,703057,Pleasant Lake - Deep Hole,106900,Pleasant Lake,LAKE-DEEPEST SPOT,,NA,,
